"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers"
"337","Brazil",2019,"Konsumo",0,0,NA,5,0,0,0,NA,5,3,419
"338","Brazil",2019,"Perfetti van Melle",0,0,NA,0,0,5,0,NA,5,3,419
"339","Brazil",2019,"Burguer King",0,0,NA,1,0,0,4,NA,5,3,419
"340","Brazil",2019,"Simoneto Alimentos",0,0,NA,0,0,5,0,NA,5,3,419
"341","Brazil",2019,"Aurea Alimentos",0,0,NA,5,0,0,0,NA,5,3,419
"342","Brazil",2019,"Bauducco",0,0,NA,0,0,4,0,NA,4,3,419
"343","Brazil",2019,"Velho Barreira",0,0,NA,0,0,0,4,NA,4,3,419
"344","Brazil",2019,"Blau",0,0,NA,0,0,4,0,NA,4,3,419
"345","Brazil",2019,"Fini Comercializadora Ltda",0,0,NA,0,0,4,0,NA,4,3,419
"346","Brazil",2019,"Oliveira Produtos Alimentícios",0,0,NA,0,0,4,0,NA,4,3,419
"347","Brazil",2019,"McDonald's Corporation",0,0,NA,1,0,0,2,NA,3,3,419
"348","Brazil",2019,"Mars, Incorporated",0,0,NA,0,0,3,0,NA,3,3,419
"349","Brazil",2019,"Unilever",0,0,NA,3,0,0,0,NA,3,3,419
"350","Brazil",2019,"Panco",0,0,NA,0,0,3,0,NA,3,3,419
"351","Brazil",2019,"Santa Clara",0,0,NA,0,2,1,0,NA,3,3,419
"352","Brazil",2019,"Adv Farma",0,3,NA,0,0,0,0,NA,3,3,419
"353","Brazil",2019,"Ambeve",0,0,NA,0,3,0,0,NA,3,3,419
"354","Brazil",2019,"Canderaria",0,0,NA,0,0,3,0,NA,3,3,419
"355","Brazil",2019,"Companhia Hemmer",0,0,NA,3,0,0,0,NA,3,3,419
"356","Brazil",2019,"Balas Caramelos Açumel Ltda",0,0,NA,0,0,2,0,NA,2,3,419
"357","Brazil",2019,"Peccin",0,0,NA,0,0,2,0,NA,2,3,419
"358","Brazil",2019,"Colgate-Palmolive",0,0,NA,2,0,0,0,NA,2,3,419
"359","Brazil",2019,"Bimbo Do Brasil Ltda",0,0,NA,0,0,2,0,NA,2,3,419
"360","Brazil",2019,"Biscoitão Confeitaria E Padaria Ltda",0,0,NA,0,0,2,0,NA,2,3,419
"361","Brazil",2019,"Rothmans International",0,0,NA,2,0,0,0,NA,2,3,419
"362","Brazil",2019,"Cini Bebidas",0,0,NA,0,2,0,0,NA,2,3,419
"363","Brazil",2019,"Maná",0,2,NA,0,0,0,0,NA,2,3,419
"364","Brazil",2019,"Predilecta Alimentos Ltda",0,0,NA,2,0,0,0,NA,2,3,419
"365","Brazil",2019,"Pocket",0,0,NA,0,0,2,0,NA,2,3,419
"366","Brazil",2019,"Italac",0,0,NA,2,0,0,0,NA,2,3,419
"367","Brazil",2019,"Pirassununga",0,2,NA,0,0,0,0,NA,2,3,419
"368","Brazil",2019,"Piraquê",0,0,NA,0,0,2,0,NA,2,3,419
"369","Brazil",2019,"Minuano",0,2,NA,0,0,0,0,NA,2,3,419
"370","Brazil",2019,"Cantinho Do Vale",0,0,NA,0,2,0,0,NA,2,3,419
"371","Brazil",2019,"Máximo",0,2,NA,0,0,0,0,NA,2,3,419
"372","Brazil",2019,"Cantina Do Vale",0,0,NA,0,2,0,0,NA,2,3,419
"373","Brazil",2019,"Docile Alimentos Ltda",0,0,NA,0,0,2,0,NA,2,3,419
"374","Brazil",2019,"Britvic - Ebba",0,0,NA,2,0,0,0,NA,2,3,419
"375","Brazil",2019,"Semar",0,2,NA,0,0,0,0,NA,2,3,419
"376","Brazil",2019,"Cacau Show",0,0,NA,0,0,2,0,NA,2,3,419
"377","Brazil",2019,"Cory Alimentos",0,0,NA,0,0,2,0,NA,2,3,419
"378","Brazil",2019,"Danone",0,2,NA,0,0,0,0,NA,2,3,419
"379","Brazil",2019,"Ferrero Group",0,0,NA,2,0,0,0,NA,2,3,419
"380","Brazil",2019,"Simba",0,0,NA,0,1,0,0,NA,1,3,419
"381","Brazil",2019,"Ajax",0,1,NA,0,0,0,0,NA,1,3,419
"382","Brazil",2019,"União",0,0,NA,0,0,1,0,NA,1,3,419
"383","Brazil",2019,"Ajinomoto Group",0,0,NA,1,0,0,0,NA,1,3,419
"384","Brazil",2019,"Brasil Kirin",0,0,NA,0,1,0,0,NA,1,3,419
"385","Brazil",2019,"Amanco",0,0,NA,1,0,0,0,NA,1,3,419
"386","Brazil",2019,"Tudo Green Açaí",0,1,NA,0,0,0,0,NA,1,3,419
"387","Brazil",2019,"Pinguim Sorvete",0,0,NA,0,0,1,0,NA,1,3,419
"388","Brazil",2019,"Trigre",0,0,NA,1,0,0,0,NA,1,3,419
"389","Brazil",2019,"Toffano Produtos Alimentícios",0,0,NA,0,0,1,0,NA,1,3,419
"390","Brazil",2019,"Serra Negra",0,0,NA,0,1,0,0,NA,1,3,419
"391","Brazil",2019,"Tek",0,1,NA,0,0,0,0,NA,1,3,419
"392","Brazil",2019,"Tampico Bevarages",0,0,NA,0,1,0,0,NA,1,3,419
"393","Brazil",2019,"Prefeitura Local",0,1,NA,0,0,0,0,NA,1,3,419
"394","Brazil",2019,"Pé De Moça",0,0,NA,0,0,1,0,NA,1,3,419
"395","Brazil",2019,"Bom Sabor",0,0,NA,1,0,0,0,NA,1,3,419
"396","Brazil",2019,"Amendupã Produtos Alimentícios Ltda",0,0,NA,0,0,1,0,NA,1,3,419
"397","Brazil",2019,"Subway",0,1,NA,0,0,0,0,NA,1,3,419
"398","Brazil",2019,"Spani",0,1,NA,0,0,0,0,NA,1,3,419
"399","Brazil",2019,"Bioleve",0,0,NA,0,1,0,0,NA,1,3,419
"400","Brazil",2019,"Soberana",0,0,NA,0,0,1,0,NA,1,3,419
"401","Brazil",2019,"Sinco",0,1,NA,0,0,0,0,NA,1,3,419
"402","Brazil",2019,"Dimbinho",0,0,NA,0,0,1,0,NA,1,3,419
"403","Brazil",2019,"Kaskão",0,0,NA,0,0,1,0,NA,1,3,419
"404","Brazil",2019,"Paraíbuna",0,0,NA,0,0,1,0,NA,1,3,419
"405","Brazil",2019,"Ki Sabor",0,0,NA,0,0,1,0,NA,1,3,419
"406","Brazil",2019,"Crocs",0,0,NA,0,0,1,0,NA,1,3,419
"407","Brazil",2019,"Epocler",0,0,NA,0,0,1,0,NA,1,3,419
"408","Brazil",2019,"Extra Power",0,0,NA,0,1,0,0,NA,1,3,419
"409","Brazil",2019,"Criket",0,1,NA,0,0,0,0,NA,1,3,419
"410","Brazil",2019,"Flora",0,0,NA,0,0,1,0,NA,1,3,419
"411","Brazil",2019,"Froneri",0,0,NA,0,0,1,0,NA,1,3,419
"412","Brazil",2019,"Fruteverão",0,0,NA,0,0,1,0,NA,1,3,419
"413","Brazil",2019,"Gilette",0,0,NA,1,0,0,0,NA,1,3,419
"414","Brazil",2019,"Companhia Müller De Bebidas",0,1,NA,0,0,0,0,NA,1,3,419
"415","Brazil",2019,"Himalaia",0,0,NA,0,1,0,0,NA,1,3,419
"416","Brazil",2019,"Hits Power",0,0,NA,0,1,0,0,NA,1,3,419
"417","Brazil",2019,"Cadbury Adams",0,0,NA,0,0,1,0,NA,1,3,419
"418","Brazil",2019,"Airon",0,0,NA,0,0,1,0,NA,1,3,419
"419","Brazil",2019,"Inoar",0,1,NA,0,0,0,0,NA,1,3,419
"420","Brazil",2019,"Kid Lat",0,0,NA,0,0,1,0,NA,1,3,419
"421","Brazil",2019,"Maguary",0,1,NA,0,0,0,0,NA,1,3,419
"422","Brazil",2019,"Paleta Mexicana",0,0,NA,0,0,1,0,NA,1,3,419
"423","Brazil",2019,"Minalba",0,0,NA,0,0,1,0,NA,1,3,419
"424","Brazil",2019,"Milho De Ouro",0,0,NA,0,0,1,0,NA,1,3,419
"425","Brazil",2019,"Mergetlec",0,0,NA,0,0,1,0,NA,1,3,419
"426","Brazil",2019,"Casa Suiça",0,0,NA,0,0,1,0,NA,1,3,419
"427","Brazil",2019,"Kimberly-Clark",0,1,NA,0,0,0,0,NA,1,3,419
"428","Brazil",2019,"Chinnut´S Alimentos",0,0,NA,0,0,1,0,NA,1,3,419
"429","Brazil",2019,"Los Humanos",0,0,NA,0,0,1,0,NA,1,3,419
"430","Brazil",2019,"Lindoya",0,0,NA,0,0,1,0,NA,1,3,419
"431","Brazil",2019,"Clipper",0,1,NA,0,0,0,0,NA,1,3,419
"432","Brazil",2019,"GuaranÃ¡",0,0,NA,0,0,0,0,NA,0,3,419
"433","Brazil",2019,"Hellmans",0,0,NA,0,0,0,0,NA,0,3,419
"434","Brazil",2019,"Sukita",0,0,NA,0,0,0,0,NA,0,3,419
"435","Brazil",2019,"Corote",0,0,NA,0,0,0,0,NA,0,3,419
"436","Brazil",2019,"Prata",0,0,NA,0,0,0,0,NA,0,3,419
"437","Brazil",2019,"Askov",0,0,NA,0,0,0,0,NA,0,3,419
"438","Brazil",2019,"ItubaÃ­na",0,0,NA,0,0,0,0,NA,0,3,419
"439","Brazil",2019,"Natural One",0,0,NA,0,0,0,0,NA,0,3,419
"440","Brazil",2019,"Cristal",0,0,NA,0,0,0,0,NA,0,3,419
"441","Brazil",2019,"Schin",0,0,NA,0,0,0,0,NA,0,3,419
"442","Brazil",2019,"Dolly",0,0,NA,0,0,0,0,NA,0,3,419
"443","Brazil",2019,"Vibe",0,0,NA,0,0,0,0,NA,0,3,419
"444","Brazil",2019,"Non Identified",0,0,NA,0,0,0,0,NA,0,3,419
"445","Bulgaria",2019,"Grand Total",0,NA,NA,NA,8,NA,NA,NA,8,1,15
"446","Bulgaria",2019,"Unbranded",0,NA,NA,NA,8,NA,NA,NA,8,1,15
"447","Bulgaria",2019,"Shumensko - Carlsberg Bulgaria",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"448","Bulgaria",2019,"Nova Brasilia - Jacobs Douwe Egberts BG",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"449","Bulgaria",2019,"Novest - M - Sahand Ltd.",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"450","Bulgaria",2019,"Peshtera - mastic",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"451","Bulgaria",2019,"Pirinsko - Carlsberg Bulgaria",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"452","Bulgaria",2019,"Prestizh",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"453","Bulgaria",2019,"Prestizh - Cosmetic Company Rosa",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"454","Bulgaria",2019,"Speedy",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"455","Bulgaria",2019,"Lukchecta - Zaharni zavodi",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"456","Bulgaria",2019,"Tastino wffle",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"457","Bulgaria",2019,"Test",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"458","Bulgaria",2019,"The Coca-Cola Company",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"459","Bulgaria",2019,"Tuborg",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"460","Bulgaria",2019,"Zagorka",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"461","Bulgaria",2019,"Zhivel Agro",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"462","Bulgaria",2019,"Nestlé",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"463","Bulgaria",2019,"""ESE""",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"464","Bulgaria",2019,"""Inko"" noodles / Ð®Ñ„ÐºÐ° â€œÐ˜Ð½ÐºÐ¾""",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"465","Bulgaria",2019,"Lidl - Argus beer",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"466","Bulgaria",2019,"Ariana",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"467","Bulgaria",2019,"Brazil kaffee",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"468","Bulgaria",2019,"Cherisa",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"469","Bulgaria",2019,"Crispy waffles",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"470","Bulgaria",2019,"Derby",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"471","Bulgaria",2019,"Devin",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"472","Bulgaria",2019,"Elvan truffles",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"473","Bulgaria",2019,"Evrikom",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"474","Bulgaria",2019,"Fiorre Sherry 61",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"475","Bulgaria",2019,"Fresh",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"476","Bulgaria",2019,"Istanbul",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"477","Bulgaria",2019,"Joe waffles",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"478","Bulgaria",2019,"Kanchevi",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"479","Bulgaria",2019,"King",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"480","Bulgaria",2019,"Lidl",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"481","Bulgaria",2019,"Lidl Lager beer",0,NA,NA,NA,0,NA,NA,NA,0,1,15
"482","Burkina Faso",2019,"Grand Total",NA,NA,2089,304,3254,113,52,6,5818,1,235
"483","Burkina Faso",2019,"Inconnu",NA,NA,2000,254,602,113,27,0,2996,1,235
"484","Burkina Faso",2019,"Idéale",NA,NA,0,0,600,0,0,0,600,1,235
"485","Burkina Faso",2019,"Babali",NA,NA,0,0,450,0,0,0,450,1,235
"486","Burkina Faso",2019,"Benita Coffee",NA,NA,0,0,331,0,0,0,331,1,235
"487","Burkina Faso",2019,"Kraft Foods",NA,NA,0,0,251,0,0,0,251,1,235
"488","Burkina Faso",2019,"Baradji",NA,NA,0,0,210,0,0,0,210,1,235
"489","Burkina Faso",2019,"Koom",NA,NA,0,0,200,0,0,0,200,1,235
"490","Burkina Faso",2019,"The Coca-Cola Company",NA,NA,0,0,132,0,0,0,132,1,235
"491","Burkina Faso",2019,"Maman",NA,NA,0,0,100,0,0,0,100,1,235
"492","Burkina Faso",2019,"Fadi",NA,NA,0,0,90,0,0,0,90,1,235
"493","Burkina Faso",2019,"Lafi",NA,NA,0,0,80,0,0,0,80,1,235
"494","Burkina Faso",2019,"Nestlé",NA,NA,0,21,49,0,0,0,70,1,235
"495","Burkina Faso",2019,"Flag; Fanta; Faxe; Inconnu",NA,NA,57,0,0,0,0,0,57,1,235
"496","Burkina Faso",2019,"Youki",NA,NA,0,0,50,0,0,0,50,1,235
"497","Burkina Faso",2019,"Djana",NA,NA,0,0,50,0,0,0,50,1,235
"498","Burkina Faso",2019,"Sahel",NA,NA,0,0,33,0,0,0,33,1,235
"499","Burkina Faso",2019,"Saba",NA,NA,32,0,0,0,0,0,32,1,235
"500","Burkina Faso",2019,"Hamilton",NA,NA,0,0,0,0,25,0,25,1,235
"501","Burkina Faso",2019,"Dafani",NA,NA,0,0,21,0,0,0,21,1,235
"502","Burkina Faso",2019,"Vody",NA,NA,0,15,0,0,0,0,15,1,235
"503","Burkina Faso",2019,"House Hold Product",NA,NA,0,0,0,0,0,6,6,1,235
"504","Burkina Faso",2019,"Softcare",NA,NA,0,5,0,0,0,0,5,1,235
"505","Burkina Faso",2019,"Mosquito",NA,NA,0,5,0,0,0,0,5,1,235
"506","Burkina Faso",2019,"Or Bleu",NA,NA,0,0,4,0,0,0,4,1,235
"507","Burkina Faso",2019,"Socuco",NA,NA,0,4,0,0,0,0,4,1,235
"508","Burkina Faso",2019,"Swet Water",NA,NA,0,0,1,0,0,0,1,1,235
"509","Cameroon",2019,"Grand Total",NA,595,3425,1009,3263,284,10,9,8595,10,387
"510","Cameroon",2019,"EI Sahely group",NA,0,0,0,682,209,0,0,891,10,387
"511","Cameroon",2019,"Bakhresa Group",NA,0,0,0,621,0,0,0,621,10,387
"512","Cameroon",2019,"Les Sociétés Anonymes des Brasseries du Cameroun",NA,0,0,13,457,0,0,0,470,10,387
"513","Cameroon",2019,"Les Brasseries du Cameroun",NA,0,36,24,393,0,0,0,453,10,387
"514","Cameroon",2019,"Lion dor",NA,0,365,0,0,0,0,0,365,10,387
"515","Cameroon",2019,"Unbranded",NA,264,58,20,0,0,0,0,342,10,387
"516","Cameroon",2019,"Mondelez International",NA,0,255,0,0,0,0,0,255,10,387
"517","Cameroon",2019,"The Coca-Cola Company",NA,0,0,51,174,0,0,0,225,10,387
"518","Cameroon",2019,"Whisky Classic",NA,0,208,0,0,0,0,0,208,10,387
"519","Cameroon",2019,"Monarch Beverage Company",NA,0,0,0,161,0,0,0,161,10,387
"520","Cameroon",2019,"Café-Rhum",NA,0,151,0,0,0,0,0,151,10,387
"521","Cameroon",2019,"Djino",NA,0,0,0,136,0,0,0,136,10,387
"522","Cameroon",2019,"Ufresh",NA,0,125,0,7,0,0,0,132,10,387
"523","Cameroon",2019,"Parle G",NA,0,132,0,0,0,0,0,132,10,387
"524","Cameroon",2019,"Dolait",NA,41,0,0,89,0,0,0,130,10,387
"525","Cameroon",2019,"Brazzeries Du Cameroon",NA,0,0,126,0,0,0,0,126,10,387
"526","Cameroon",2019,"Nestlé",NA,3,86,21,0,16,0,0,126,10,387
"527","Cameroon",2019,"Nutrisnack",NA,0,119,0,0,0,0,0,119,10,387
"528","Cameroon",2019,"Nutri-Milk",NA,65,0,0,48,0,0,0,113,10,387
"529","Cameroon",2019,"Blu",NA,0,110,0,0,0,0,0,110,10,387
"530","Cameroon",2019,"Madar",NA,0,105,0,0,0,0,0,105,10,387
"531","Cameroon",2019,"Bullet",NA,0,0,101,0,0,0,0,101,10,387
"532","Cameroon",2019,"Ole",NA,0,0,98,0,0,0,0,98,10,387
"533","Cameroon",2019,"Amie",NA,0,83,14,0,0,0,0,97,10,387
"534","Cameroon",2019,"Canada Dry Motts",NA,0,0,0,94,0,0,0,94,10,387
"535","Cameroon",2019,"Fighter",NA,0,91,0,0,0,0,0,91,10,387
"536","Cameroon",2019,"Société Bic",NA,0,79,0,7,0,0,0,86,10,387
"537","Cameroon",2019,"Fako Volcanic Spring",NA,0,84,0,0,0,0,0,84,10,387
"538","Cameroon",2019,"Mambo",NA,0,84,0,0,0,0,0,84,10,387
"539","Cameroon",2019,"Intafact Beverages Limited",NA,0,0,82,0,0,0,0,82,10,387
"540","Cameroon",2019,"Société Camerounaise de Fermentations",NA,0,74,0,0,0,0,0,74,10,387
"541","Cameroon",2019,"Opur",NA,0,0,0,73,0,0,0,73,10,387
"542","Cameroon",2019,"Houchens Industries",NA,0,51,0,21,0,0,0,72,10,387
"543","Cameroon",2019,"Special",NA,0,0,0,71,0,0,0,71,10,387
"544","Cameroon",2019,"Nourisse",NA,0,71,0,0,0,0,0,71,10,387
"545","Cameroon",2019,"Saba",NA,11,60,0,0,0,0,0,71,10,387
"546","Cameroon",2019,"O'Choco",NA,0,69,0,0,0,0,0,69,10,387
"547","Cameroon",2019,"Goal",NA,0,67,0,0,0,0,0,67,10,387
"548","Cameroon",2019,"Molfix",NA,0,0,60,0,0,0,0,60,10,387
"549","Cameroon",2019,"Mayor",NA,0,0,0,60,0,0,0,60,10,387
"550","Cameroon",2019,"Citabac",NA,0,0,58,0,0,0,0,58,10,387
"551","Cameroon",2019,"Nexttel",NA,0,57,0,0,0,0,0,57,10,387
"552","Cameroon",2019,"Dura Pack",NA,56,0,0,0,0,0,0,56,10,387
"553","Cameroon",2019,"Oran",NA,0,55,0,0,0,0,0,55,10,387
"554","Cameroon",2019,"Perfetti van Melle",NA,0,52,0,0,0,0,0,52,10,387
"555","Cameroon",2019,"Ochoco",NA,0,52,0,0,0,0,0,52,10,387
"556","Cameroon",2019,"Dely'S",NA,0,47,0,0,0,0,0,47,10,387
"557","Cameroon",2019,"P&G",NA,0,28,19,0,0,0,0,47,10,387
"558","Cameroon",2019,"Brasserie Du Cameroon",NA,0,0,0,42,0,0,0,42,10,387
"559","Cameroon",2019,"New Food",NA,0,41,0,0,0,0,0,41,10,387
"560","Cameroon",2019,"Nido",NA,0,29,9,0,0,0,0,38,10,387
"561","Cameroon",2019,"Kiss Sweet",NA,0,38,0,0,0,0,0,38,10,387
"562","Cameroon",2019,"Broli",NA,5,21,4,7,0,0,0,37,10,387
"563","Cameroon",2019,"Joylinks",NA,0,34,0,0,0,0,0,34,10,387
"564","Cameroon",2019,"Bonbon Kola",NA,0,34,0,0,0,0,0,34,10,387
"565","Cameroon",2019,"Ok.Food",NA,0,34,0,0,0,0,0,34,10,387
"566","Cameroon",2019,"Colgate-Palmolive",NA,15,0,0,0,19,0,0,34,10,387
"567","Cameroon",2019,"Ozil",NA,0,34,0,0,0,0,0,34,10,387
"568","Cameroon",2019,"Biopharma",NA,33,0,0,0,0,0,0,33,10,387
"569","Cameroon",2019,"CWAY Group",NA,0,0,0,32,0,0,0,32,10,387
"570","Cameroon",2019,"Tartina",NA,29,0,0,0,3,0,0,32,10,387
"571","Cameroon",2019,"Naya",NA,0,27,0,0,0,0,0,27,10,387
"572","Cameroon",2019,"Pure Bliss",NA,0,27,0,0,0,0,0,27,10,387
"573","Cameroon",2019,"Sitabac",NA,0,0,26,0,0,0,0,26,10,387
"574","Cameroon",2019,"Kiss",NA,0,13,12,0,0,0,0,25,10,387
"575","Cameroon",2019,"La Pasta",NA,0,24,0,0,0,0,0,24,10,387
"576","Cameroon",2019,"Soticam",NA,14,0,0,0,0,10,0,24,10,387
"577","Cameroon",2019,"Reaktor",NA,0,0,0,23,0,0,0,23,10,387
"578","Cameroon",2019,"Cicam",NA,0,0,23,0,0,0,0,23,10,387
"579","Cameroon",2019,"Sardine",NA,0,0,22,0,0,0,0,22,10,387
"580","Cameroon",2019,"Sodicam",NA,0,0,0,0,21,0,0,21,10,387
"581","Cameroon",2019,"Uninope",NA,0,0,21,0,0,0,0,21,10,387
"582","Cameroon",2019,"Tino",NA,0,20,0,0,0,0,0,20,10,387
"583","Cameroon",2019,"Faytex",NA,0,0,19,0,0,0,0,19,10,387
"584","Cameroon",2019,"L And B Menthol",NA,0,0,18,0,0,0,0,18,10,387
"585","Cameroon",2019,"Mer Du Sud",NA,0,0,18,0,0,0,0,18,10,387
"586","Cameroon",2019,"Extra Power",NA,0,0,18,0,0,0,0,18,10,387
"587","Cameroon",2019,"Heineken International",NA,0,0,17,0,0,0,0,17,10,387
"588","Cameroon",2019,"Panzani",NA,0,16,0,0,0,0,0,16,10,387
"589","Cameroon",2019,"Curry Powder",NA,0,16,0,0,0,0,0,16,10,387
"590","Cameroon",2019,"Bril",NA,0,16,0,0,0,0,0,16,10,387
"591","Cameroon",2019,"Mada",NA,0,15,0,0,0,0,0,15,10,387
"592","Cameroon",2019,"Malta Guiness",NA,0,0,14,0,0,0,0,14,10,387
"593","Cameroon",2019,"Big Gum",NA,0,14,0,0,0,0,0,14,10,387
"594","Cameroon",2019,"Martinal",NA,0,13,0,0,0,0,0,13,10,387
"595","Cameroon",2019,"Pampers Diapers",NA,0,0,12,0,0,0,0,12,10,387
"596","Cameroon",2019,"Mars, Incorporated",NA,10,2,0,0,0,0,0,12,10,387
"597","Cameroon",2019,"vhuobtc",NA,0,0,0,12,0,0,0,12,10,387
"598","Cameroon",2019,"Unilever",NA,0,10,2,0,0,0,0,12,10,387
"599","Cameroon",2019,"Beiersdorf Global AG",NA,11,0,0,0,0,0,0,11,10,387
"600","Cameroon",2019,"Benson",NA,0,0,11,0,0,0,0,11,10,387
"601","Cameroon",2019,"Vitale",NA,0,3,0,8,0,0,0,11,10,387
"602","Cameroon",2019,"Sivoderme",NA,11,0,0,0,0,0,0,11,10,387
"603","Cameroon",2019,"Paracetamol",NA,0,0,0,0,11,0,0,11,10,387
"604","Cameroon",2019,"Tnejr",NA,0,0,0,10,0,0,0,10,10,387
"605","Cameroon",2019,"Splash",NA,0,5,5,0,0,0,0,10,10,387
"606","Cameroon",2019,"Marda",NA,0,10,0,0,0,0,0,10,10,387
"607","Cameroon",2019,"Mayo",NA,0,10,0,0,0,0,0,10,10,387
"608","Cameroon",2019,"Azur",NA,0,4,0,5,0,0,0,9,10,387
"609","Cameroon",2019,"Oridel",NA,0,9,0,0,0,0,0,9,10,387
"610","Cameroon",2019,"Oilio",NA,0,0,0,9,0,0,0,9,10,387
"611","Cameroon",2019,"Anna Super",NA,0,0,8,0,0,0,0,8,10,387
"612","Cameroon",2019,"Jsltqr China Hb",NA,0,0,8,0,0,0,0,8,10,387
"613","Cameroon",2019,"Nigerian Breweries Plc",NA,0,0,8,0,0,0,0,8,10,387
"614","Cameroon",2019,"Tiger Brands",NA,0,7,0,0,0,0,0,7,10,387
"615","Cameroon",2019,"Signale",NA,5,0,0,0,2,0,0,7,10,387
"616","Cameroon",2019,"Tomtom",NA,0,6,0,0,0,0,0,6,10,387
"617","Cameroon",2019,"Every Month",NA,0,0,6,0,0,0,0,6,10,387
"618","Cameroon",2019,"Reckitt Benckiser",NA,0,6,0,0,0,0,0,6,10,387
"619","Cameroon",2019,"Malta",NA,0,0,6,0,0,0,0,6,10,387
"620","Cameroon",2019,"Sano",NA,0,0,0,6,0,0,0,6,10,387
"621","Cameroon",2019,"Martina",NA,0,6,0,0,0,0,0,6,10,387
"622","Cameroon",2019,"Ucb",NA,0,0,0,5,0,0,0,5,10,387
"623","Cameroon",2019,"Ami",NA,0,0,5,0,0,0,0,5,10,387
"624","Cameroon",2019,"Gino",NA,0,5,0,0,0,0,0,5,10,387
"625","Cameroon",2019,"Parfic Derma",NA,5,0,0,0,0,0,0,5,10,387
"626","Cameroon",2019,"Forment Cam",NA,0,0,5,0,0,0,0,5,10,387
"627","Cameroon",2019,"Oridelle",NA,0,0,4,0,0,0,0,4,10,387
"628","Cameroon",2019,"Prudence Plus",NA,0,4,0,0,0,0,0,4,10,387
"629","Cameroon",2019,"Girlfriend",NA,4,0,0,0,0,0,0,4,10,387
"630","Cameroon",2019,"Honig",NA,0,4,0,0,0,0,0,4,10,387
"631","Cameroon",2019,"Sivoderm",NA,4,0,0,0,0,0,0,4,10,387
"632","Cameroon",2019,"Cimencam",NA,0,0,3,0,0,0,0,3,10,387
"633","Cameroon",2019,"Ferrero Group",NA,3,0,0,0,0,0,0,3,10,387
"634","Cameroon",2019,"Super Star",NA,0,0,3,0,0,0,0,3,10,387
"635","Cameroon",2019,"Maya",NA,0,3,0,0,0,0,0,3,10,387
"636","Cameroon",2019,"Elena Tomato",NA,0,3,0,0,0,0,0,3,10,387
"637","Cameroon",2019,"Raolfix",NA,0,0,3,0,0,0,0,3,10,387
"638","Cameroon",2019,"Camlait",NA,0,0,0,0,3,0,0,3,10,387
"639","Cameroon",2019,"Bridel",NA,3,0,0,0,0,0,0,3,10,387
"640","Cameroon",2019,"Pazani",NA,0,3,0,0,0,0,0,3,10,387
"641","Cameroon",2019,"Atur",NA,0,0,0,3,0,0,0,3,10,387
"642","Cameroon",2019,"Schweppps",NA,0,0,0,3,0,0,0,3,10,387
"643","Cameroon",2019,"Pipes",NA,0,0,0,0,0,0,3,3,10,387
"644","Cameroon",2019,"FrieslandCampina",NA,0,0,3,0,0,0,0,3,10,387
"645","Cameroon",2019,"Water Pipe",NA,0,0,0,0,0,0,2,2,10,387
"646","Cameroon",2019,"Toys",NA,0,0,0,0,0,0,2,2,10,387
"647","Cameroon",2019,"Manyan",NA,0,2,0,0,0,0,0,2,10,387
"648","Cameroon",2019,"Sacks And Motors",NA,0,0,2,0,0,0,0,2,10,387
"649","Cameroon",2019,"Nan",NA,0,0,2,0,0,0,0,2,10,387
"650","Cameroon",2019,"Oragina",NA,0,0,0,2,0,0,0,2,10,387
"651","Cameroon",2019,"Sosucam",NA,0,0,2,0,0,0,0,2,10,387
